price,levy,brand,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,type,drive_wheels,doors,wheel,color,airbags,car_age
2128500,502,toyota,hatchback,yes,petrol,1.5,52500,4.0,automatic,front,4,left,blue,4,11
2979300,1053,mercedes-benz,sedan,yes,diesel,3.5,219030,6.0,automatic,4x4,4,left,black,12,10
86200,333,ford,sedan,yes,hybrid,2.0,186048,4.0,automatic,front,4,left,black,0,10
31400,1053,mercedes-benz,sedan,yes,diesel,3.5,149486,6.0,automatic,4x4,4,left,silver,12,10
190000,781,ford,minivan,no,petrol,2.2,11111,5.0,automatic,front,4,left,blue,6,23
3557000,877,hyundai,jeep,yes,diesel,1.7,97880,4.0,automatic,front,4,left,white,4,7
878100,503,toyota,hatchback,no,hybrid,1.5,175000,4.0,automatic,front,4,left,black,10,12
2414800,749,hyundai,jeep,yes,petrol,2.4,128000,4.0,automatic,4x4,4,left,red,8,10
70600,585,toyota,hatchback,yes,hybrid,1.8,105328,4.0,automatic,front,4,left,white,12,11
2258000,308,toyota,sedan,yes,hybrid,1.8,160000,4.0,automatic,front,4,left,black,10,10
486100,779,toyota,sedan,yes,hybrid,2.5,136861,4.0,automatic,front,4,left,blue,12,11
486100,333,ford,sedan,yes,hybrid,2.0,137328,4.0,automatic,front,4,left,silver,0,10
3606500,1018,bmw,jeep,yes,petrol,3.0,129600,6.0,automatic,4x4,4,left,black,12,13
28200,289,ford,jeep,yes,hybrid,0.4,220474,4.0,automatic,front,4,left,grey,0,16
1787600,1077,toyota,jeep,yes,petrol,2.0,19968,4.0,automatic,front,4,left,white,12,5
1818900,639,bmw,sedan,yes,diesel,2.0,250491,4.0,automatic,rear,4,left,white,12,10
2477500,781,ford,sedan,yes,petrol,1.6,46000,4.0,automatic,front,4,left,white,8,11
1525700,707,hyundai,sedan,yes,petrol,2.0,163374,4.0,automatic,front,4,left,grey,4,13
2282500,642,chevrolet,jeep,yes,diesel,2.0,137433,4.0,automatic,front,4,left,white,4,12
2038500,781,ford,coupe,yes,petrol,3.7,111111,6.0,manual,rear,2,left,black,12,11
846700,781,mercedes-benz,sedan,yes,petrol,2.6,0,6.0,automatic,rear,4,left,silver,8,23
39200,779,toyota,jeep,yes,hybrid,2.5,493571,4.0,automatic,front,4,left,black,12,11
721300,781,mercedes-benz,coupe,no,petrol,2.0,183000,4.0,automatic,rear,2,right,black,4,23
2414800,781,bmw,jeep,yes,petrol,4.8,210000,8.0,automatic,4x4,4,left,black,8,17
10000,781,hyundai,sedan,yes,petrol,2.4,77000,4.0,automatic,front,4,left,white,8,11
1881700,781,bmw,sedan,yes,petrol,3.0,170000,6.0,automatic,rear,4,left,blue,8,19
11917200,1301,bmw,coupe,yes,petrol,4.4,33500,8.0,automatic,rear,4,left,white,12,10
4424700,765,hyundai,jeep,yes,diesel,2.0,153958,4.0,automatic,front,4,left,white,4,9
940800,781,bmw,coupe,yes,petrol,2.5,346080,6.0,automatic,rear,2,left,black,6,20
1191700,781,toyota,sedan,no,hybrid,1.8,200000,4.0,automatic,front,4,left,grey,0,16
7526600,781,mercedes-benz,jeep,yes,petrol,4.7,167000,8.0,automatic,4x4,4,left,black,10,12
4988900,770,hyundai,jeep,yes,diesel,1.7,71867,4.0,automatic,front,4,left,black,4,8
2383400,810,toyota,hatchback,no,petrol,1.8,102500,4.0,automatic,front,4,left,white,10,8
2289400,779,toyota,sedan,no,petrol,2.5,101000,4.0,automatic,front,4,left,black,10,11
1097600,781,mercedes-benz,coupe,no,petrol,2.4,89000,4.0,automatic,rear,2,right,silver,10,20
1787600,781,ford,sedan,yes,petrol,1.6,160000,4.0,automatic,front,4,left,black,4,11
1818900,586,hyundai,sedan,yes,petrol,1.8,136000,4.0,automatic,front,4,left,black,8,12
47000,753,hyundai,jeep,yes,hybrid,2.4,123862,4.0,automatic,front,4,left,white,0,12
4076900,1091,toyota,jeep,no,petrol,2.5,99200,4.0,automatic,4x4,4,left,black,10,8
721300,781,mercedes-benz,sedan,yes,petrol,2.2,444000,4.0,automatic,front,4,left,black,6,29
2289400,781,bmw,coupe,yes,petrol,3.0,157000,6.0,automatic,4x4,2,left,black,8,14
784000,781,mercedes-benz,sedan,no,petrol,2.0,136000,4.0,automatic,rear,4,right,blue,6,24
1703500,707,hyundai,sedan,yes,petrol,2.0,200867,4.0,automatic,front,4,left,black,4,13
18800,308,toyota,hatchback,yes,hybrid,1.8,140414,4.0,automatic,front,4,left,white,12,10
2765400,629,hyundai,sedan,yes,petrol,1.6,87534,4.0,automatic,front,4,left,grey,4,9
9400,1058,mercedes-benz,jeep,yes,diesel,3.5,224118,6.0,automatic,4x4,4,left,white,12,12
1408100,1024,hyundai,minivan,yes,diesel,2.5,124850,4.0,automatic,front,4,left,white,4,14
28200,761,toyota,hatchback,yes,hybrid,1.8,265315,4.0,automatic,front,4,left,white,12,14
266600,900,hyundai,sedan,yes,petrol,2.4,234618,4.0,automatic,front,4,left,red,12,9
2399400,730,chevrolet,jeep,yes,diesel,1.6,125774,4.0,automatic,front,4,left,white,4,8
1317200,781,bmw,sedan,no,petrol,2.2,190000,6.0,automatic,rear,4,left,white,5,21
5958600,781,toyota,jeep,no,petrol,2.5,32000,6.0,automatic,front,4,left,white,10,7
1881700,397,toyota,sedan,yes,hybrid,1.8,80000,4.0,automatic,front,4,left,grey,12,8
1156300,687,hyundai,sedan,yes,petrol,1.6,130814,4.0,automatic,front,4,left,silver,4,14
4537600,891,hyundai,jeep,yes,diesel,2.0,109446,4.0,automatic,front,4,left,white,4,8
1568100,781,toyota,jeep,no,petrol,2.0,140000,4.0,manual,4x4,4,left,silver,8,22
3370700,877,hyundai,jeep,yes,diesel,1.7,143544,4.0,automatic,front,4,left,white,4,7
1254400,781,ford,microbus,no,diesel,2.4,0,4.0,manual,rear,2,left,white,0,25
1787600,781,hyundai,sedan,no,petrol,1.6,84800,4.0,automatic,front,4,left,silver,8,11
18800,308,toyota,jeep,yes,hybrid,1.8,187334,4.0,automatic,front,4,left,white,12,10
1818900,781,mercedes-benz,sedan,yes,petrol,3.5,220000,6.0,automatic,rear,4,left,silver,12,18
250900,781,toyota,minivan,no,diesel,2.2,112000,4.0,manual,front,4,left,black,4,17
7150300,607,toyota,sedan,no,hybrid,2.5,3000,4.0,automatic,front,4,left,grey,8,5
658600,781,mercedes-benz,sedan,yes,petrol,2.0,318406,4.0,manual,rear,4,left,blue,6,25
1568100,781,bmw,sedan,yes,petrol,3.0,190000,6.0,automatic,rear,4,left,black,6,16
376300,1714,toyota,sedan,yes,petrol,3.5,174827,6.0,automatic,4x4,4,left,silver,12,7
15700,1451,bmw,sedan,yes,petrol,4.4,139363,8.0,automatic,4x4,4,left,black,0,13
266600,585,hyundai,coupe,yes,petrol,1.8,89962,4.0,automatic,front,2,left,blue,12,11
8749700,781,toyota,sedan,yes,petrol,2.5,25000,4.0,automatic,front,4,left,white,12,5
501800,779,toyota,sedan,yes,hybrid,2.5,190549,4.0,automatic,front,4,left,black,12,11
1223100,781,hyundai,jeep,no,petrol,2.0,270000,4.0,manual,4x4,4,left,black,4,16
2000500,531,hyundai,sedan,yes,petrol,1.6,36239,4.0,automatic,front,4,left,grey,4,12
501800,779,toyota,sedan,yes,hybrid,2.5,190549,4.0,automatic,front,4,left,black,12,11
1379900,528,ford,hatchback,no,petrol,1.6,134400,3.0,automatic,front,4,left,grey,0,10
1411300,642,ford,hatchback,no,petrol,2.0,2012,4.0,automatic,front,4,left,black,12,12
31400,585,hyundai,sedan,yes,petrol,1.8,157859,4.0,automatic,front,4,left,black,12,11
101900,900,hyundai,jeep,yes,petrol,2.4,245653,4.0,automatic,front,4,left,black,12,9
3920100,517,toyota,sedan,yes,hybrid,3.5,166560,6.0,automatic,4x4,4,left,black,12,10
2169900,642,chevrolet,sedan,yes,petrol,2.0,65006,4.0,automatic,front,4,left,silver,4,12
2529900,707,hyundai,jeep,yes,diesel,2.0,134312,4.0,automatic,front,4,left,black,4,13
39200,779,toyota,sedan,yes,hybrid,2.5,232032,4.0,automatic,front,4,left,silver,12,11
4014200,639,bmw,sedan,yes,petrol,2.0,74000,4.0,automatic,rear,4,left,white,12,10
1191700,833,chevrolet,jeep,yes,diesel,2.0,61232,4.0,automatic,front,4,left,white,4,14
1724900,781,bmw,sedan,no,diesel,2.0,284000,4.0,manual,rear,4,left,grey,9,19
1160400,489,chevrolet,sedan,yes,petrol,1.0,31970,4.0,automatic,front,4,left,white,4,8
1850300,585,hyundai,sedan,no,petrol,1.8,117000,4.0,automatic,front,4,left,grey,8,11
1411300,781,toyota,hatchback,no,hybrid,1.5,111111,4.0,automatic,front,4,right,green,4,12
101900,765,mercedes-benz,jeep,yes,petrol,2.0,37786,4.0,automatic,4x4,4,left,white,0,9
1437600,769,hyundai,jeep,yes,diesel,2.2,78305,4.0,automatic,front,4,left,white,4,13
22000,753,hyundai,jeep,yes,petrol,2.4,221126,4.0,automatic,front,4,left,black,0,12
548800,1077,hyundai,sedan,yes,petrol,2.0,29496,4.0,automatic,front,4,left,black,12,5
345000,831,hyundai,sedan,yes,hybrid,2.4,224349,4.0,automatic,front,4,left,grey,0,13
3888800,1249,toyota,jeep,no,petrol,2.5,50000,4.0,automatic,4x4,4,left,grey,10,7
101900,765,hyundai,jeep,yes,petrol,2.0,0,4.0,automatic,front,4,left,black,0,9
2320700,900,hyundai,sedan,yes,petrol,2.4,67840,4.0,automatic,front,4,left,black,8,9
1709200,891,hyundai,sedan,no,petrol,2.0,71886,4.0,automatic,front,4,left,silver,8,8
2414800,810,toyota,hatchback,no,petrol,1.8,10200,4.0,automatic,front,4,left,white,10,8
5927200,781,mercedes-benz,jeep,yes,diesel,3.0,131000,6.0,automatic,4x4,4,left,grey,10,12
1160400,1841,mercedes-benz,sedan,yes,diesel,2.2,497000,8.0,automatic,rear,4,left,silver,0,24
1442600,645,hyundai,sedan,no,petrol,1.8,195200,4.0,automatic,front,4,left,white,12,13
614400,1282,chevrolet,jeep,yes,diesel,2.0,68075,4.0,automatic,front,4,left,silver,4,17
4547300,781,toyota,jeep,no,petrol,4.0,185600,5.0,automatic,4x4,4,left,black,4,16
1599400,1172,mercedes-benz,coupe,yes,diesel,3.5,170429,6.0,automatic,rear,2,left,silver,12,13
1818900,1620,toyota,jeep,no,diesel,2.2,198000,4.0,manual,4x4,4,left,black,4,18
133300,1079,ford,sedan,yes,petrol,2.0,107664,4.0,automatic,front,4,left,black,12,6
2603000,382,chevrolet,hatchback,yes,hybrid,1.5,52062,4.0,automatic,front,4,left,blue,0,7
4800000,781,bmw,coupe,yes,petrol,4.0,160000,8.0,manual,rear,2,left,red,10,14
878100,781,toyota,hatchback,no,petrol,1.5,117000,4.0,automatic,4x4,4,right,red,4,22
62700,1058,mercedes-benz,sedan,yes,diesel,3.5,318285,6.0,automatic,4x4,4,left,black,12,12
580200,474,chevrolet,hatchback,yes,hybrid,1.4,0,4.0,automatic,front,4,left,grey,12,11
862400,642,chevrolet,sedan,yes,diesel,2.0,62649,4.0,automatic,front,4,left,white,4,12
2195300,781,hyundai,sedan,yes,petrol,1.8,77600,4.0,automatic,front,4,left,white,12,8
1568100,765,ford,sedan,yes,petrol,2.0,90000,4.0,automatic,front,4,left,grey,9,9
5300000,1325,toyota,sedan,yes,petrol,2.5,500,4.0,automatic,front,4,left,black,12,5
2118100,836,hyundai,jeep,yes,diesel,2.0,168126,4.0,automatic,front,4,left,silver,4,14
86200,1399,chevrolet,sedan,yes,petrol,3.5,217656,6.0,automatic,front,4,left,black,12,14
3158100,777,hyundai,minivan,yes,diesel,2.5,96893,4.0,automatic,front,4,left,silver,4,10
11729000,781,mercedes-benz,sedan,yes,diesel,3.0,222222,6.0,automatic,rear,4,left,black,12,10
1228700,1047,hyundai,sedan,yes,petrol,1.6,39079,4.0,automatic,front,4,left,silver,4,17
282200,978,toyota,sedan,yes,petrol,1.8,39254,4.0,automatic,front,4,left,white,12,5
2765400,836,hyundai,jeep,yes,diesel,2.0,84154,4.0,automatic,front,4,left,black,4,14
250900,585,hyundai,hatchback,yes,petrol,1.8,279182,4.0,automatic,front,4,left,red,12,11
1612300,836,hyundai,coupe,yes,petrol,2.0,123187,4.0,automatic,front,4,left,black,4,14
1191700,531,hyundai,hatchback,yes,diesel,1.6,78807,4.0,automatic,front,4,left,silver,4,12
141100,1624,mercedes-benz,sedan,yes,diesel,3.5,266061,6.0,automatic,4x4,4,left,black,12,15
1348500,474,chevrolet,sedan,yes,petrol,1.4,123000,4.0,automatic,rear,4,left,black,8,11
376300,1053,mercedes-benz,jeep,yes,petrol,3.5,94362,6.0,automatic,rear,4,left,white,12,10
1986400,629,hyundai,sedan,yes,diesel,1.6,52313,4.0,automatic,front,4,left,white,4,9
1505300,781,bmw,jeep,yes,petrol,3.0,250000,6.0,automatic,4x4,4,right,black,4,19
1568100,585,toyota,sedan,no,petrol,1.8,132800,4.0,automatic,front,4,left,white,10,11
1364200,1185,hyundai,minivan,yes,diesel,2.5,75631,4.0,automatic,front,4,left,silver,4,15
70600,1058,toyota,sedan,yes,petrol,3.5,132165,6.0,automatic,front,4,left,grey,12,12
1724900,697,hyundai,sedan,no,petrol,1.8,84291,4.0,automatic,front,4,left,black,0,9
2500,781,mercedes-benz,hatchback,yes,petrol,1.9,145000,4.0,automatic,front,4,right,black,4,22
1160400,642,ford,sedan,no,petrol,2.0,68000,4.0,automatic,front,4,left,white,8,12
1066300,1185,hyundai,minivan,yes,diesel,2.5,85241,4.0,automatic,front,4,left,white,4,15
2027800,640,chevrolet,sedan,yes,petrol,2.0,156666,4.0,automatic,front,4,left,black,4,11
2508300,730,hyundai,sedan,yes,diesel,1.6,133200,4.0,automatic,front,4,left,white,4,8
243000,1598,mercedes-benz,sedan,yes,diesel,3.0,175614,6.0,automatic,rear,4,left,black,12,16
3857400,781,mercedes-benz,minivan,yes,diesel,2.2,145000,4.0,automatic,rear,4,left,black,8,13
1552400,640,hyundai,jeep,yes,diesel,2.0,52303,4.0,automatic,front,4,left,silver,4,11
3460700,777,hyundai,minivan,yes,diesel,2.5,27000,4.0,automatic,front,4,left,silver,4,10
1411300,761,toyota,hatchback,no,hybrid,1.8,169000,4.0,automatic,front,4,left,silver,12,14
1050600,1266,toyota,sedan,no,hybrid,1.5,87000,4.0,automatic,front,4,right,white,2,10
1818900,642,bmw,sedan,yes,petrol,2.0,142152,4.0,automatic,rear,4,left,black,12,12
4455800,891,hyundai,jeep,yes,diesel,2.0,120337,4.0,automatic,front,4,left,black,4,8
2132600,781,hyundai,sedan,no,petrol,1.6,80000,4.0,automatic,front,4,left,white,6,8
3059600,730,hyundai,sedan,yes,petrol,1.6,71672,4.0,automatic,front,4,left,white,4,8
2824100,530,hyundai,sedan,yes,petrol,1.6,50015,4.0,automatic,front,4,left,blue,4,11
62700,1058,mercedes-benz,sedan,yes,diesel,3.5,318285,6.0,automatic,4x4,4,left,black,12,12
1348500,781,bmw,jeep,yes,petrol,3.0,240000,6.0,automatic,4x4,4,left,black,6,23
3844500,891,hyundai,jeep,yes,diesel,2.0,94558,4.0,automatic,front,4,left,white,4,8
4390500,1091,toyota,jeep,no,petrol,2.5,67000,4.0,automatic,4x4,4,left,white,8,8
2735600,528,hyundai,sedan,yes,diesel,1.6,90000,4.0,automatic,front,4,left,black,4,10
1517300,645,chevrolet,sedan,yes,petrol,1.8,108901,4.0,automatic,front,4,left,grey,4,13
2508900,394,toyota,sedan,yes,hybrid,2.5,203200,4.0,automatic,front,4,left,black,12,10
1568100,642,ford,hatchback,no,petrol,2.0,192000,4.0,automatic,front,4,left,white,8,12
1191700,781,bmw,sedan,no,petrol,2.0,136950,4.0,automatic,rear,4,left,red,6,21
2566900,502,toyota,hatchback,yes,petrol,1.5,105000,4.0,automatic,front,4,left,black,4,11
31400,1053,mercedes-benz,sedan,yes,diesel,3.5,149486,6.0,automatic,4x4,4,left,silver,12,10
86200,259,chevrolet,jeep,yes,hybrid,1.4,133195,4.0,automatic,front,4,left,black,0,10
31400,333,ford,sedan,yes,hybrid,2.0,124493,4.0,automatic,front,4,left,white,0,10
799700,308,toyota,sedan,yes,hybrid,1.8,0,12.0,automatic,front,4,left,black,12,10
3758000,765,hyundai,jeep,yes,diesel,2.0,95200,4.0,automatic,front,4,left,grey,4,9
3136100,781,mercedes-benz,sedan,yes,petrol,3.5,165000,6.0,automatic,rear,4,left,black,0,17
642900,761,toyota,hatchback,yes,hybrid,1.8,396350,4.0,automatic,front,4,left,black,12,14
4236900,765,hyundai,sedan,yes,petrol,2.0,60304,4.0,automatic,front,4,left,black,4,9
3191300,640,hyundai,jeep,yes,diesel,2.0,80758,4.0,automatic,front,4,left,silver,4,11
1975700,781,toyota,sedan,yes,petrol,1.8,268800,4.0,automatic,front,4,left,black,8,13
486100,1324,toyota,sedan,yes,hybrid,3.3,264877,6.0,automatic,4x4,4,left,white,12,14
5703000,831,toyota,hatchback,yes,petrol,1.5,5000,4.0,automatic,front,4,left,green,4,6
1400900,503,toyota,hatchback,yes,hybrid,1.5,120570,4.0,automatic,front,4,left,blue,4,12
1411300,639,chevrolet,sedan,yes,diesel,2.0,164800,4.0,automatic,front,4,left,black,10,10
3526900,770,hyundai,jeep,yes,diesel,1.7,140000,4.0,automatic,front,4,left,white,4,8
219500,1079,toyota,jeep,yes,petrol,2.0,22816,4.0,automatic,front,4,left,grey,12,6
1254400,473,chevrolet,sedan,no,petrol,1.4,88886,4.0,automatic,front,4,left,black,0,10
480000,781,mercedes-benz,sedan,no,petrol,1.8,0,4.0,automatic,rear,4,left,black,4,30
1474000,474,chevrolet,sedan,no,petrol,1.4,80000,4.0,automatic,front,4,left,silver,8,11
4857500,1017,hyundai,sedan,yes,petrol,2.0,64652,4.0,automatic,front,4,left,black,4,7
941800,765,hyundai,sedan,yes,petrol,2.0,676825,4.0,automatic,front,4,left,white,4,9
1536700,707,hyundai,jeep,yes,diesel,2.0,73326,4.0,automatic,front,4,left,silver,4,13
5269600,891,hyundai,sedan,yes,petrol,2.0,48042,4.0,automatic,front,4,left,white,4,8
290100,645,toyota,sedan,yes,petrol,1.8,239907,4.0,automatic,front,4,left,grey,12,13
376300,640,ford,sedan,yes,hybrid,2.0,320554,4.0,automatic,front,4,left,white,0,11
1254400,781,bmw,sedan,yes,petrol,2.5,162000,6.0,automatic,rear,4,right,white,12,19
1881700,1018,bmw,sedan,yes,petrol,3.0,70000,6.0,automatic,rear,4,left,white,12,13
4704200,781,mercedes-benz,sedan,yes,diesel,3.0,80000,6.0,automatic,rear,4,left,black,12,13
1536700,761,toyota,sedan,yes,hybrid,1.8,147000,4.0,automatic,front,4,left,black,10,14
2066500,640,ford,sedan,yes,petrol,2.0,135000,4.0,automatic,front,4,left,silver,0,11
1693500,781,chevrolet,sedan,no,petrol,1.4,15333,4.0,automatic,front,4,left,white,8,6
1442600,781,ford,microbus,no,diesel,2.5,123000,4.0,manual,rear,4,left,white,4,25
1285800,781,toyota,hatchback,no,hybrid,1.5,176000,4.0,automatic,front,4,left,black,4,17
4471100,891,hyundai,jeep,yes,diesel,2.0,146492,4.0,automatic,front,4,left,black,4,8
5017800,666,mercedes-benz,sedan,yes,petrol,2.1,94000,4.0,automatic,4x4,4,left,black,10,10
1034900,781,toyota,sedan,no,petrol,1.3,157000,4.0,automatic,front,4,right,black,6,21
266600,382,ford,sedan,yes,hybrid,2.0,100747,4.0,automatic,front,4,left,green,0,9
1317200,551,chevrolet,sedan,yes,petrol,1.0,33118,4.0,automatic,front,4,left,white,4,7
1961000,836,hyundai,coupe,yes,petrol,2.0,104022,4.0,automatic,front,4,left,white,4,14
1505300,900,hyundai,sedan,no,petrol,2.4,0,4.0,automatic,front,4,left,silver,0,9
8000,781,hyundai,sedan,no,petrol,2.4,83000,4.0,automatic,front,4,left,silver,8,11
1474000,1091,ford,sedan,no,petrol,2.5,41000,4.0,automatic,front,4,left,grey,12,8
4138700,1091,hyundai,minivan,yes,diesel,2.5,110189,4.0,automatic,front,4,left,silver,4,8
25100,607,toyota,sedan,yes,hybrid,2.5,39552,4.0,automatic,front,4,left,black,12,5
47000,1399,mercedes-benz,sedan,yes,diesel,3.5,229904,6.0,automatic,4x4,4,left,black,12,14
1003600,1018,bmw,jeep,yes,diesel,3.0,207694,6.0,automatic,4x4,4,left,black,0,13
1662100,781,toyota,sedan,no,hybrid,1.8,284800,4.0,automatic,front,4,left,black,8,13
5488200,781,toyota,jeep,no,petrol,2.5,188800,4.0,automatic,4x4,4,left,black,4,8
5850700,930,hyundai,jeep,yes,diesel,1.7,29709,4.0,automatic,front,4,left,black,4,6
5331700,595,toyota,hatchback,yes,petrol,1.5,28000,4.0,automatic,front,4,left,black,4,9
164600,1058,mercedes-benz,sedan,yes,diesel,3.5,240987,6.0,automatic,4x4,4,left,black,12,12
329300,502,toyota,hatchback,yes,hybrid,1.5,153235,4.0,automatic,front,4,left,red,12,11
4298700,765,hyundai,sedan,yes,petrol,2.0,52878,4.0,automatic,front,4,left,black,4,9
70600,394,toyota,sedan,yes,hybrid,2.5,115312,4.0,automatic,front,4,left,grey,12,10
1787600,586,toyota,hatchback,yes,hybrid,1.8,14136,4.0,automatic,front,4,left,grey,8,12
2446200,690,chevrolet,sedan,no,petrol,1.5,73450,4.0,automatic,front,4,left,white,12,8
25100,607,toyota,sedan,yes,hybrid,2.5,39552,4.0,automatic,front,4,left,black,12,5
2026600,531,hyundai,sedan,yes,petrol,1.6,160156,4.0,automatic,front,4,left,white,4,12
1019200,1079,bmw,sedan,yes,petrol,2.0,38282,4.0,automatic,4x4,4,left,white,12,6
721300,779,toyota,sedan,yes,hybrid,2.5,131400,4.0,automatic,front,4,left,blue,12,11
3324300,770,hyundai,jeep,yes,diesel,1.7,110000,4.0,automatic,front,4,left,grey,4,8
1792300,642,chevrolet,sedan,yes,petrol,2.0,124590,4.0,automatic,front,4,left,black,4,12
893800,642,ford,hatchback,no,hybrid,2.0,144000,4.0,automatic,front,4,left,grey,6,12
2979300,781,bmw,sedan,yes,petrol,3.0,179554,6.0,automatic,rear,4,left,grey,6,14
345000,607,toyota,sedan,yes,hybrid,2.5,9626,4.0,automatic,front,4,left,black,12,5
1034900,781,mercedes-benz,microbus,no,petrol,3.2,100000,6.0,manual,rear,4,left,white,1,24
1066300,781,bmw,coupe,no,diesel,2.0,142000,4.0,manual,rear,2,left,blue,4,23
972200,639,ford,sedan,no,petrol,2.0,105000,4.0,automatic,front,4,left,grey,6,10
1003600,781,bmw,sedan,no,diesel,2.0,280000,4.0,manual,rear,4,left,black,8,22
1097600,781,toyota,hatchback,no,petrol,1.5,121000,4.0,manual,front,4,right,silver,2,19
47000,1017,mercedes-benz,sedan,yes,petrol,2.0,35874,4.0,automatic,4x4,4,left,black,12,7
846700,781,bmw,coupe,yes,petrol,1.8,95000,4.0,manual,rear,2,left,black,4,22
2581000,642,hyundai,jeep,yes,diesel,2.0,196764,4.0,automatic,front,4,left,black,4,12
517500,584,toyota,sedan,yes,petrol,1.8,196010,4.0,automatic,front,4,left,silver,12,10
313600,781,toyota,sedan,yes,hybrid,2.5,159379,4.0,automatic,front,4,left,white,12,12
4047100,891,hyundai,jeep,yes,diesel,2.0,142000,4.0,automatic,front,4,left,white,4,8
3606500,1172,bmw,jeep,yes,petrol,3.5,208000,6.0,automatic,4x4,4,left,black,12,13
3136100,1018,bmw,jeep,yes,diesel,3.0,192382,6.0,automatic,4x4,4,left,silver,0,13
1960100,777,toyota,sedan,yes,petrol,2.5,91468,4.0,automatic,front,4,left,white,8,10
470400,784,ford,sedan,yes,petrol,1.5,74603,4.0,automatic,front,4,left,black,12,7
1676600,584,chevrolet,sedan,yes,petrol,1.8,78296,4.0,automatic,front,4,left,black,4,10
3073400,781,toyota,sedan,yes,hybrid,2.5,65000,4.0,automatic,front,4,left,black,12,11
501800,1624,mercedes-benz,sedan,yes,diesel,3.5,109139,6.0,automatic,rear,4,left,black,12,15
5445800,891,hyundai,jeep,yes,diesel,2.0,105645,4.0,automatic,front,4,left,white,4,8
3982900,1323,toyota,sedan,yes,petrol,2.5,4130,4.0,automatic,front,4,left,white,12,4
1129000,2377,toyota,jeep,yes,petrol,5.7,54875,8.0,automatic,rear,4,left,grey,12,8
1724900,781,chevrolet,sedan,no,petrol,1.4,170000,4.0,manual,front,4,left,white,10,10
1505300,781,toyota,hatchback,no,hybrid,1.5,186000,4.0,automatic,front,4,right,silver,0,11
548800,394,toyota,sedan,yes,hybrid,2.5,109798,4.0,automatic,front,4,left,white,12,10
1127400,687,hyundai,sedan,yes,petrol,1.6,198425,4.0,automatic,front,4,left,silver,4,14
2853200,730,hyundai,sedan,yes,petrol,1.6,94401,4.0,automatic,front,4,left,white,4,8
1097600,781,toyota,sedan,yes,hybrid,1.5,241885,4.0,automatic,front,4,left,white,6,16
